Kategoria;Grupa;Podgrupa (wymiary);Wymiar 1;Wymiar 2;Wymiar 3;Jednostka miary;"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dotacje (Wymiary: Jednostki terytorialne; Rodzaje dotacji; Przeznaczenie)";"miasta na prawach powiatu";"dotacje otrzymane z funduszy celowych";"ogółem";"zł";204878,14;3075042,25;113986,87;314047,09;1694522,28;1353681,09;1115792,00;1598231,66;500000,00;0,00;9000,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dotacje (Wymiary: Jednostki terytorialne; Rodzaje dotacji; Przeznaczenie)";"miasta na prawach powiatu";"dotacje otrzymane z funduszy celowych";"inwestycyjne";"zł";56578,61;3005395,31;82935,21;75545,87;1694522,28;1353681,09;1115792,00;1543180,00;500000,00;0,00;9000,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dotacje (Wymiary: Jednostki terytorialne; Rodzaje dotacji; Przeznaczenie)";"miasta na prawach powiatu";"dotacje celowe na zadania realizowane na podst. porozumień między jednostkami samorządu terytorialnego";"ogółem";"zł";8294217,09;5831958,31;787895,89;1209949,17;5137791,47;433288,62;190998,98;284737,85;149854,00;138494,02;82663,98;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dotacje (Wymiary: Jednostki terytorialne; Rodzaje dotacji; Przeznaczenie)";"miasta na prawach powiatu";"dotacje celowe na zadania realizowane na podst. porozumień między jednostkami samorządu terytorialnego";"inwestycyjne";"zł";7616180,33;5067454,50;-106785,98;0,00;3746627,52;310117,41;0,00;0,00;0,00;0,00;0,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dotacje (Wymiary: Jednostki terytorialne; Rodzaje dotacji; Przeznaczenie)";"miasta na prawach powiatu";"dotacje celowe z tytułu pomocy finansowej udzielanej między jst na dofinansowanie własnych zadań";"ogółem";"zł";38000,00;30000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10000,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dotacje (Wymiary: Jednostki terytorialne; Rodzaje dotacji; Przeznaczenie)";"miasta na prawach powiatu";"dotacje §§ 200, 620";"ogółem";"zł";26762647,00;46462739,20;10270890,19;24019574,54;45351791,95;5979156,40;1283603,21;574909,85;656442,83;909469,03;536760,22;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dotacje (Wymiary: Jednostki terytorialne; Rodzaje dotacji; Przeznaczenie)";"miasta na prawach powiatu";"dotacje §§ 200, 620";"inwestycyjne";"zł";25361689,62;45124539,01;7970823,43;20299811,98;43149805,15;4782578,25;0,00;0,00;0,00;0,00;0,00;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dotacje (Wymiary: Jednostki terytorialne; Rodzaje dotacji; Przeznaczenie)";"miasta na prawach powiatu";"dotacje §§ 205, 625";"ogółem";"zł";;;;;;0,00;304460,50;6985130,65;37403614,63;21687554,60;24249763,21;;
"FINANSE PUBLICZNE";"DOCHODY BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Dotacje (Wymiary: Jednostki terytorialne; Rodzaje dotacji; Przeznaczenie)";"miasta na prawach powiatu";"dotacje §§ 205, 625";"inwestycyjne";"zł";;;;;;0,00;0,00;3885054,43;30092208,55;10953459,82;18574847,76;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"ogółem";"";"zł";273954879,57;307179964,42;256640559,46;277489256,81;319353469,35;274471066,37;321416599,62;354015129,20;407710637,87;412804280,96;486898464,98;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 010 - Rolnictwo i łowiectwo";"";"zł";27738,25;26875,14;67840,92;34779,54;39860,97;39912,31;42411,31;43866,07;37587,92;46177,27;51998,89;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 020 - Leśnictwo";"";"zł";339,06;339,06;2560,62;339,06;376,21;376,90;376,89;376,89;11617,37;13857,18;13121,85;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 150 - Przetwórstwo przemysłowe";"";"zł";0,00;0,00;0,00;0,00;0,00;0,00;0,00;290796,16;3764761,73;3077209,34;1923732,48;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 600 - Transport i łączność";"";"zł";33134002,24;74113657,68;25380298,38;41707573,65;68065694,76;23290669,31;34634302,81;42007490,39;73916174,34;44080873,37;64219590,65;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 630 - Turystyka";"";"zł";32306443,06;11395596,77;8136321,30;145481,29;1584590,02;2149244,83;235753,23;447301,23;671369,47;485907,08;510900,31;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 700 - Gospodarka mieszkaniowa";"";"zł";5077405,35;4782617,71;5326405,67;7814166,30;6316098,53;10913771,73;10755415,54;11523179,32;6789810,18;5299324,44;5176826,27;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 710 - Działalność usługowa";"";"zł";692537,00;770691,15;824656,17;2863725,29;5287098,65;4015939,13;752111,87;1696795,48;800119,59;1121732,35;1404066,59;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 720 - Informatyka";"";"zł";0,00;0,00;0,00;51821,35;4396338,56;679085,39;0,00;0,00;0,00;0,00;0,00;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 730 - Szkolnictwo wyższe i nauka";"";"zł";;;;;;;;;;350000,00;400000,00;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 750 - Administracja publiczna";"";"zł";15147934,16;16307217,09;16910875,58;19262611,65;18959093,52;16634868,03;17294783,32;19071458,85;20059744,98;18516441,45;20933939,83;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 751 - Urzędy naczelnych organów władzy państwowej, kontroli i ochrony prawa oraz sądownictwa";"";"zł";298119,25;105703,47;10639,00;10751,00;352877,75;352591,75;135257,21;12436,00;444266,04;367249,35;363088,32;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 752 - Obrona narodowa";"";"zł";0,00;0,00;0,00;0,00;0,00;5843,19;0,00;5401,39;59270,80;57485,77;85436,90;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 754 - Bezpieczeństwo publiczne i ochrona przeciwpożarowa";"";"zł";5909406,95;6633014,70;6264410,82;6424499,78;6521016,69;7416345,22;7616089,06;8125612,15;8398835,32;9223638,85;12927861,73;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 755 - Wymiar sprawiedliwości";"";"zł";0,00;0,00;0,00;0,00;0,00;0,00;170413,68;187632,90;187753,08;193833,94;193206,80;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 756 - Dochody od osób prawnych, od osób fizycznych i od innych jednostek nieposiadających osobowości prawnej oraz wydatki związane z ich poborem";"";"zł";0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;87308,00;0,00;0,00;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 757 - Obsługa długu publicznego";"";"zł";1586846,19;3180034,60;4513236,26;3799445,61;3924736,14;3083056,42;2985371,52;3021360,97;3023311,43;3568902,33;2229825,64;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 758 - Różne rozliczenia";"";"zł";0,00;0,00;0,00;0,00;0,00;0,00;0,00;1165964,00;760642,00;0,00;0,00;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 801 - Oświata i wychowanie";"";"zł";94984609,02;104421438,52;109534779,41;116608380,79;121001561,70;117927348,69;124337350,16;126978792,35;136510062,72;141706408,83;158705216,11;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 803 - Szkolnictwo wyższe";"";"zł";300346,00;200000,00;200000,00;200000,00;200000,00;200000,00;200000,00;200000,00;200000,00;;;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 851 - Ochrona zdrowia";"";"zł";1020311,39;1141213,17;1552291,23;1245252,74;1810778,55;1240275,80;1453592,92;1411422,96;1593168,62;1743155,86;1337331,60;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 852 - Pomoc społeczna";"";"zł";34229042,06;34314142,33;35990403,66;37661561,53;38210452,63;38937740,15;71568344,27;23616919,12;22872760,72;23724874,73;26462626,19;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 853 - Pozostałe zadania w zakresie polityki społecznej";"";"zł";3334894,47;3411109,56;3552633,89;2592888,08;2964413,91;3386595,83;3529179,79;4203630,79;4766233,34;4561990,52;5173574,93;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 854 - Edukacyjna opieka wychowawcza";"";"zł";9195516,68;10239306,33;13718598,57;11434410,32;12491531,38;12484793,55;12407562,30;13164648,11;15094230,05;14727600,29;15450639,54;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 855 - Rodzina";"";"zł";;;;;;;;61468184,45;64352255,13;76890318,09;92358872,24;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 900 - Gospodarka komunalna i ochrona środowiska";"";"zł";22034560,60;21285370,92;7857178,18;9323181,74;11000166,18;15152612,43;13851633,17;16286787,55;20068057,19;27791985,57;30157011,79;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 921 - Kultura i ochrona dziedzictwa narodowego";"";"zł";10596884,28;7834289,29;8449039,50;8511298,31;7913679,93;7672035,29;10022458,27;9477958,85;13151654,22;23856362,18;35945330,19;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 926 - Kultura fizyczna i sport";"";"zł";4077943,56;;;;;;;;;;;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"gminy łącznie z miastami na prawach powiatu";"Dział 926 - Kultura fizyczna";"";"zł";;7017346,93;8348390,30;7797088,78;8313103,27;8887960,42;9424192,30;9607113,22;10089643,63;11398952,17;10874266,13;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"ogółem";"";"zł";273954879,57;307179964,42;256640559,46;277489256,81;319353469,35;274471066,37;321416599,62;354015129,20;407710637,87;412804280,96;486898464,98;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 010 - Rolnictwo i łowiectwo";"";"zł";27738,25;26875,14;67840,92;34779,54;39860,97;39912,31;42411,31;43866,07;37587,92;46177,27;51998,89;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 020 - Leśnictwo";"";"zł";339,06;339,06;2560,62;339,06;376,21;376,90;376,89;376,89;11617,37;13857,18;13121,85;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 150 - Przetwórstwo przemysłowe";"";"zł";0,00;0,00;0,00;0,00;0,00;0,00;0,00;290796,16;3764761,73;3077209,34;1923732,48;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 600 - Transport i łączność";"";"zł";33134002,24;74113657,68;25380298,38;41707573,65;68065694,76;23290669,31;34634302,81;42007490,39;73916174,34;44080873,37;64219590,65;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 630 - Turystyka";"";"zł";32306443,06;11395596,77;8136321,30;145481,29;1584590,02;2149244,83;235753,23;447301,23;671369,47;485907,08;510900,31;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 700 - Gospodarka mieszkaniowa";"";"zł";5077405,35;4782617,71;5326405,67;7814166,30;6316098,53;10913771,73;10755415,54;11523179,32;6789810,18;5299324,44;5176826,27;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 710 - Działalność usługowa";"";"zł";692537,00;770691,15;824656,17;2863725,29;5287098,65;4015939,13;752111,87;1696795,48;800119,59;1121732,35;1404066,59;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 720 - Informatyka";"";"zł";0,00;0,00;0,00;51821,35;4396338,56;679085,39;0,00;0,00;0,00;0,00;0,00;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 730 - Szkolnictwo wyższe i nauka";"";"zł";;;;;;;;;;350000,00;400000,00;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 750 - Administracja publiczna";"";"zł";15147934,16;16307217,09;16910875,58;19262611,65;18959093,52;16634868,03;17294783,32;19071458,85;20059744,98;18516441,45;20933939,83;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 751 - Urzędy naczelnych organów władzy państwowej, kontroli i ochrony prawa oraz sądownictwa";"";"zł";298119,25;105703,47;10639,00;10751,00;352877,75;352591,75;135257,21;12436,00;444266,04;367249,35;363088,32;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 752 - Obrona narodowa";"";"zł";0,00;0,00;0,00;0,00;0,00;5843,19;0,00;5401,39;59270,80;57485,77;85436,90;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 754 - Bezpieczeństwo publiczne i ochrona przeciwpożarowa";"";"zł";5909406,95;6633014,70;6264410,82;6424499,78;6521016,69;7416345,22;7616089,06;8125612,15;8398835,32;9223638,85;12927861,73;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 755 - Wymiar sprawiedliwości";"";"zł";0,00;0,00;0,00;0,00;0,00;0,00;170413,68;187632,90;187753,08;193833,94;193206,80;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 756 - Dochody od osób prawnych, od osób fizycznych i od innych jednostek nieposiadających osobowości prawnej oraz wydatki związane z ich poborem";"";"zł";0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;87308,00;0,00;0,00;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 757 - Obsługa długu publicznego";"";"zł";1586846,19;3180034,60;4513236,26;3799445,61;3924736,14;3083056,42;2985371,52;3021360,97;3023311,43;3568902,33;2229825,64;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 758 - Różne rozliczenia";"";"zł";0,00;0,00;0,00;0,00;0,00;0,00;0,00;1165964,00;760642,00;0,00;0,00;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 801 - Oświata i wychowanie";"";"zł";94984609,02;104421438,52;109534779,41;116608380,79;121001561,70;117927348,69;124337350,16;126978792,35;136510062,72;141706408,83;158705216,11;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 803 - Szkolnictwo wyższe";"";"zł";300346,00;200000,00;200000,00;200000,00;200000,00;200000,00;200000,00;200000,00;200000,00;;;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 851 - Ochrona zdrowia";"";"zł";1020311,39;1141213,17;1552291,23;1245252,74;1810778,55;1240275,80;1453592,92;1411422,96;1593168,62;1743155,86;1337331,60;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 852 - Pomoc społeczna";"";"zł";34229042,06;34314142,33;35990403,66;37661561,53;38210452,63;38937740,15;71568344,27;23616919,12;22872760,72;23724874,73;26462626,19;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 853 - Pozostałe zadania w zakresie polityki społecznej";"";"zł";3334894,47;3411109,56;3552633,89;2592888,08;2964413,91;3386595,83;3529179,79;4203630,79;4766233,34;4561990,52;5173574,93;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 854 - Edukacyjna opieka wychowawcza";"";"zł";9195516,68;10239306,33;13718598,57;11434410,32;12491531,38;12484793,55;12407562,30;13164648,11;15094230,05;14727600,29;15450639,54;;
"FINANSE PUBLICZNE";"WYDATKI BUDŻETÓW GMIN I MIAST NA PRAWACH POWIATU";"Wydatki ogółem wg działów Klasyfikacji Budżetowej (Wymiary: Jednostki terytorialne; Działy klasyfikacji budżetowej)";"miasta na prawach powiatu";"Dział 855 - Rodzina";"";"zł";;;;;;;;61468184,45;64352255,13;76890318,09;92358872,24;;
